Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cell cycle negative regulation by p75 neurotrophin receptor	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	PRDM4
G beta-gamma signaling through PI3K gamma	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	GNG2
Influenza factor interactions with host	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	TGFB1
Low-density lipoprotein (LDL) pathway during atherogenesis	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	CSF1
MSP/RON receptor signaling pathway	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	CSF1
Mitochondrial beta-oxidation of unsaturated fatty acids	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	ACADL
NADE-dependent death signaling	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	CASP3
Pre-NOTCH Processing in the endoplasmic reticulum	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	NOTCH1
Signaling by EGFR	1/6	0.1577284955237389	0.3210157045461118	0	0	6.902664298401421	12.748393376839967	GRB2
Arf6 integrin-mediated signaling pathway	3/49	0.1597728690355946	0.32446182634920745	0	0	2.2541269472215766	4.134073421466819	CLTC;ITGA1;ARF6
Signaling by ERBB2	5/102	0.16132728153715553	0.3269000178516046	0	0	1.7832838463382696	3.2532806946506896	PRKAR1A;ITPR1;MDM2;GRB2;FYN
Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP	2/26	0.16596836895790762	0.33304007504721067	0	0	2.8784104389086593	5.169504419768904	PRKAR1A;NFATC1
Integrin family cell surface interactions	2/26	0.16596836895790762	0.33304007504721067	0	0	2.8784104389086593	5.169504419768904	ITGA1;ITGAL
RXR/VDR pathway	2/26	0.16596836895790762	0.33304007504721067	0	0	2.8784104389086593	5.169504419768904	TGFB1;VDR
Aquaporin-mediated transport	3/50	0.1666499289268276	0.33304007504721067	0	0	2.2060530208214812	3.952937946850532	GNG2;PRKAR1A;RAB11A
Phosphatidylinositol metabolism	3/50	0.1666499289268276	0.33304007504721067	0	0	2.2060530208214812	3.952937946850532	ARF1;INPP5D;INPPL1
Type II interferon signaling (interferon-gamma)	3/50	0.1666499289268276	0.33304007504721067	0	0	2.2060530208214812	3.952937946850532	IFNG;PTPN11;ICAM1
VEGF signaling pathway	4/76	0.16688047050525817	0.33304007504721067	0	0	1.921031746031746	3.439564057179906	MAPKAPK3;MAPKAPK2;PXN;NFATC1
Fibroblast growth factor receptor pathway	5/105	0.1752650302405852	0.3490191550480619	0	0	1.7295169946332738	3.011877733875658	MAP2K3;PRKCH;CDKN2A;GRB2;PTPN11
Collecting duct acid secretion	2/27	0.17608513076188867	0.34914734082400245	0	0	2.763131672597865	4.798973111780009	ATP6V1A;TCIRG1
VEGFR1 pathway	2/27	0.17608513076188867	0.34914734082400245	0	0	2.763131672597865	4.798973111780009	PTPN11;HIF1A
Class A GPCRs (rhodopsin-like)	10/253	0.17930598525843422	0.3508254920412412	0	0	1.425695651527982	2.4502882521998206	CCR1;CYSLTR2;ADORA2A;GPR68;CCRL2;F2R;CCR8;NMUR1;CCR5;F2RL2
Autoimmune thyroid disease	3/52	0.18065464306522716	0.3508254920412412	0	0	2.115791771253956	3.620475426945661	IL10;TG;CD80
Signaling events mediated by stem cell factor receptor (c-Kit)	3/52	0.18065464306522716	0.3508254920412412	0	0	2.115791771253956	3.620475426945661	LYN;PTPN11;GRB2
Vitamin B12 metabolism	3/52	0.18065464306522716	0.3508254920412412	0	0	2.115791771253956	3.620475426945661	IFNG;CCL5;ICAM1
Arachidonate epoxygenase/epoxide hydrolase pathway	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	COX8A
CREB phosphorylation	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	MAPKAPK2
Creatine metabolism	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	SLC6A8
FYVE-finger proteins in vesicle transport	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	EEA1
Gene expression regulation in late stage pancreatic bud precursor cells	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	NOTCH1
Inactivation of BCL-2 by BH3-only proteins	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	BCL2L1
PP2A-mediated dephosphorylation of key metabolic factors	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	PPP2R1A
Phase I of biological oxidations: non-cytochrome P450 enzymes	1/7	0.18148764631570702	0.3508254920412412	0	0	5.751924215512138	9.816048032852821	PON2
Antigen processing: cross presentation	4/79	0.18359898169791278	0.3541658853629883	0	0	1.843904761904762	3.1254210553873274	SEC61A1;PSMD4;CALR;B2M
Recycling pathway of cell adhesion molecule L1	2/28	0.18629538523890163	0.3578730477354368	0	0	2.6567205036955928	4.464410977252475	CLTC;CLTA
TGF-beta receptor activation of SMADs	2/28	0.18629538523890163	0.3578730477354368	0	0	2.6567205036955928	4.464410977252475	PPP1CC;TGFB1
Nuclear beta-catenin signaling and target gene transcription regulation	4/80	0.18929032984405095	0.3627933994050824	0	0	1.8195488721804511	3.02859052640224	MED12;CDKN2A;ID2;MMP9
G alpha i pathway	5/108	0.18964200423447486	0.3627933994050824	0	0	1.6788821925421609	2.7913383637182103	MAP2K3;RAP1B;PRKCH;ITPR1;GRB2
Innate immune system	12/319	0.19218709049298283	0.3669026273047854	0	0	1.3545531794363406	2.2340455297450776	EEA1;MAP2K3;LGALS3;PSTPIP1;CD4;MAPKAPK3;UBA7;PPP2R1A;MAPKAPK2;CCR2;CTSB;BCL2L1
Kit receptor signaling pathway	3/54	0.19496229018575187	0.37070473850335184	0	0	2.0326098353780013	3.323213667309802	LYN;INPP5D;PTPN11
ADP-ribosylation factor	2/29	0.19658584617601993	0.37070473850335184	0	0	2.5581916436008965	4.161297957258065	ARF1;CLTA
Integrin beta-2 pathway	2/29	0.19658584617601993	0.37070473850335184	0	0	2.5581916436008965	4.161297957258065	ITGAL;ICAM1
Matrix metalloproteinases	2/29	0.19658584617601993	0.37070473850335184	0	0	2.5581916436008965	4.161297957258065	TIMP2;MMP9
T cell receptor calcium pathway	2/29	0.19658584617601993	0.37070473850335184	0	0	2.5581916436008965	4.161297957258065	IFNG;NFATC1
Transferrin endocytosis and recycling	2/29	0.19658584617601993	0.37070473850335184	0	0	2.5581916436008965	4.161297957258065	ATP6V1A;TCIRG1
Binding of RNA by insulin-like growth factor 2 mRNA binding proteins (IGF2BPs/IMPs/VICKZs)	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	CD44
Bystander B cell activation	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	CD4
CHL1 interactions	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	ITGA1
Eosinophils in the chemokine network of allergy	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	CCL5
Formyl peptide interaction with formyl peptide receptors	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	ANXA1
Insulin secretion regulation by fatty acids bound to GPR40 (FFAR1)	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	GNA15
Lysine catabolism	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	OGDH
Mitochondrial beta-oxidation of saturated fatty acids	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	ACADL
Nef-induced signal transduction	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	FYN
Organic cation transport	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	SLC22A15
Proepithelin conversion to epithelin and wound repair control	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	CELA1
Transcription factor regulation of microRNAs related to cardiac hypertrophy	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	TGFB1
Vitamin D biosynthesis	1/8	0.20457774399035206	0.3758048418431119	0	0	4.929967013448364	7.82290719969557	VDR
Activation of matrix metalloproteinases	2/30	0.2069438998554949	0.3764097706033018	0	0	2.4667005592272497	3.8858119840486953	TIMP2;MMP9
Interferon-beta enhancer pathway	2/30	0.2069438998554949	0.3764097706033018	0	0	2.4667005592272497	3.8858119840486953	IRF5;GTF2F1
Nuclear events mediated by MAP kinases	2/30	0.2069438998554949	0.3764097706033018	0	0	2.4667005592272497	3.8858119840486953	PPP2R1A;MAPKAPK2
Signaling by FGFR1 mutants	2/30	0.2069438998554949	0.3764097706033018	0	0	2.4667005592272497	3.8858119840486953	GRB2;LRRFIP1
Signaling pathway from G-protein families	2/30	0.2069438998554949	0.3764097706033018	0	0	2.4667005592272497	3.8858119840486953	PRKAR1A;NFATC1
Differentiation pathway in PC12 cells	4/84	0.21258823895162712	0.3851598682182421	0	0	1.7282142857142857	2.675963776329945	MAP2K3;RAP1B;RAPGEF1;PTPN11
Small cell lung cancer	4/84	0.21258823895162712	0.3851598682182421	0	0	1.7282142857142857	2.675963776329945	CDKN2B;APAF1;LAMC1;BCL2L1
PI3K cascade	3/57	0.21691159858749123	0.38922170925597477	0	0	1.9193899782135075	2.9333372702086997	MDM2;PTPN11;GRB2
Alpha-6 beta-4 integrin signaling pathway	2/31	0.2173575778961937	0.38922170925597477	0	0	2.3815192048104064	3.6347018959431785	PTPN11;LAMC1
CD40/CD40L signaling	2/31	0.2173575778961937	0.38922170925597477	0	0	2.3815192048104064	3.6347018959431785	JAK3;BCL2L1
NF-kappaB activation by non-typeable Hemophilus influenzae	2/31	0.2173575778961937	0.38922170925597477	0	0	2.3815192048104064	3.6347018959431785	MAP2K3;TGFB1
RNA polymerase I promoter opening	2/31	0.2173575778961937	0.38922170925597477	0	0	2.3815192048104064	3.6347018959431785	H2AFZ;MBD2
Signal amplification	2/31	0.2173575778961937	0.38922170925597477	0	0	2.3815192048104064	3.6347018959431785	GNA15;GNG2
NOD signaling pathway	4/85	0.21853455252182596	0.3905723917411357	0	0	1.7067901234567902	2.5957054365307752	CASP7;PSTPIP1;CCL5;PRDM1
Lipid and lipoprotein metabolism	17/489	0.2211442685696421	0.39447356015125346	0	0	1.2486753633067889	1.8841761920785265	CERS4;ARF1;CPT1A;TXNRD1;GBA;FHL2;INPPL1;MED15;AGPAT4;MED12;PPP1CC;GLIPR1;ACADL;INPP5D;PLIN2;SLC25A20;PNPLA2
Non-class A, B, C GPCRs	4/86	0.22452508954422476	0.398677179076484	0	0	1.6858885017421603	2.5183259930370334	ADORA2A;F2R;GPR55;CCR5
Alpha defensins	1/9	0.22701759610433925	0.398677179076484	0	0	4.313499111900533	6.395744826891927	CD4
COPII-mediated vesicle transport	1/9	0.22701759610433925	0.398677179076484	0	0	4.313499111900533	6.395744826891927	SEC24D
EGFR transactivation by gastrin	1/9	0.22701759610433925	0.398677179076484	0	0	4.313499111900533	6.395744826891927	GRB2
Elevation of cytosolic calcium levels	1/9	0.22701759610433925	0.398677179076484	0	0	4.313499111900533	6.395744826891927	ITPR1
Endosomal/vacuolar pathway	1/9	0.22701759610433925	0.398677179076484	0	0	4.313499111900533	6.395744826891927	B2M
Inactivation of Cdc42 and Rac	1/9	0.22701759610433925	0.398677179076484	0	0	4.313499111900533	6.395744826891927	SRGAP3
Rapid glucocorticoid receptor pathway	1/9	0.22701759610433925	0.398677179076484	0	0	4.313499111900533	6.395744826891927	GNG2
Signaling by Robo receptor	2/32	0.227815530900848	0.398677179076484	0	0	2.3020166073546857	3.405186824774606	NCK2;SRGAP3
Syndecan 4 pathway	2/32	0.227815530900848	0.398677179076484	0	0	2.3020166073546857	3.405186824774606	CCL5;MMP9
Vascular smooth muscle contraction	5/116	0.22985744765718658	0.40149013541633344	0	0	1.5572370223533014	2.28959929494968	PPP1CC;PRKCH;PPP1R12A;ADORA2A;ITPR1
Mitotic G2-G2/M phases	4/87	0.23055760381404913	0.4019532564607196	0	0	1.6654905335628227	2.443698546164579	PPP2R1A;DCTN3;CSNK1D;MAPRE1
ATF2 transcription factor network	3/59	0.2318177997153759	0.4033891656064168	0	0	1.8506493506493507	2.705285812636768	IFNG;JDP2;BCL2L1
Glucagon signaling in metabolic regulation	2/33	0.23830700324729173	0.4131250863048735	0	0	2.227643209734818	3.1948758824774086	GNG2;PRKAR1A
PIP biosynthesis at the plasma membrane	2/33	0.23830700324729173	0.4131250863048735	0	0	2.227643209734818	3.1948758824774086	INPP5D;INPPL1
Ephrin receptor A forward pathway	2/34	0.2488218086439733	0.4249810458592932	0	0	2.1579181494661923	3.0017035638153735	LYN;FYN
Monoamine transport	2/34	0.2488218086439733	0.4249810458592932	0	0	2.1579181494661923	3.0017035638153735	ADORA2A;IL1R1
Activation of Src by protein tyrosine phosphatase alpha	1/10	0.24882548247822253	0.4249810458592932	0	0	3.834024077363331	5.3331409176959665	GRB2
COPI-mediated vesicle transport	1/10	0.24882548247822253	0.4249810458592932	0	0	3.834024077363331	5.3331409176959665	ARF1
Insulin secretion regulation by acetylcholine	1/10	0.24882548247822253	0.4249810458592932	0	0	3.834024077363331	5.3331409176959665	GNA15
Interferon-alpha signaling pathway	1/10	0.24882548247822253	0.4249810458592932	0	0	3.834024077363331	5.3331409176959665	TYK2
Nef-mediated downregulation of MHC class I complex cell surface expression	1/10	0.24882548247822253	0.4249810458592932	0	0	3.834024077363331	5.3331409176959665	B2M
Zinc influx into cells by the SLC39 gene family	1/10	0.24882548247822253	0.4249810458592932	0	0	3.834024077363331	5.3331409176959665	SLC39A4
Colorectal cancer	3/62	0.25450154813616005	0.4330744576018635	0	0	1.7562766246714403	2.403373866668273	TGFB1;CASP3;BAX
Shigellosis	3/62	0.25450154813616005	0.4330744576018635	0	0	1.7562766246714403	2.403373866668273	CTTN;HCLS1;CD44
Signal transduction by L1	2/35	0.25935030673825654	0.4405141239451269	0	0	2.0924188504259678	2.8238774160281257	CLTC;CLTA
Folate metabolism	3/63	0.26213288546771196	0.44442346086635937	0	0	1.726916221033868	2.3121745306424213	CSF1;IFNG;ICAM1
Angiotensin II-stimulated signaling through G-proteins and beta-arrestin	3/64	0.2697926547777863	0.449545429052081	0	0	1.6985184535811344	2.2252316761878315	MAP2K3;PRKCH;ITPR1
Ion transport by P-type ATPases	2/36	0.2698833805694024	0.449545429052081	0	0	2.030772451329286	2.659835364302405	ATP2B4;ATP2A2
Attenuation of GPCR signaling	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	PRKAR1A
Cystic fibrosis transmembrane conductance regulator (CFTR) and beta 2 adrenergic receptor (b2AR) pathway	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	PRKAR1A
Erythropoietin-mediated neuroprotection through NF-kB	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	HIF1A
Integrin beta-4 pathway	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	LAMC1
Osteopontin signaling	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	MMP9
Reversal of insulin resistance by leptin	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	CPT1A
TGF-beta signaling in gastrointestinal stem cells	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	TGFB1
p38 gamma/delta MAPK pathway	1/11	0.2700191700475162	0.449545429052081	0	0	3.45044404973357	4.517536389617589	MAP2K3
L1CAM interactions	4/94	0.2737742037808826	0.45497727390923653	0	0	1.5353968253968253	1.9890322527868953	CLTC;ITGA1;CLTA;LAMC1
Glioma	3/65	0.2774770141458746	0.45979480254326377	0	0	1.671036743143005	2.142297815014128	CDKN2A;MDM2;GRB2
Factors involved in megakaryocyte development and platelet production	5/125	0.27766828984755537	0.45979480254326377	0	0	1.439773404889684	1.8448220921062315	EHD1;PRKAR1A;ITPK1;GATA3;ZFPM1
Latent infection of Homo sapiens with Mycobacterium tuberculosis	2/37	0.2804124145971807	0.4626804840853481	0	0	1.9726487036095577	2.5082106952527305	ATP6V1A;TCIRG1
Platelet aggregation (plug formation)	2/37	0.2804124145971807	0.4626804840853481	0	0	1.9726487036095577	2.5082106952527305	RAP1B;GRB2
Beta-1 integrin cell surface interactions	3/66	0.2851822073856128	0.46669904365113585	0	0	1.6444274679568798	2.0631430660344985	ITGA1;LAMC1;NPNT
Retinoblastoma protein regulation	3/66	0.2851822073856128	0.46669904365113585	0	0	1.6444274679568798	2.0631430660344985	CDKN2A;MDM2;RUNX2
Signaling by TGF-beta receptor complex	3/66	0.2851822073856128	0.46669904365113585	0	0	1.6444274679568798	2.0631430660344985	PPP1CC;CDKN2B;TGFB1
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	4/96	0.28637440194781827	0.46669904365113585	0	0	1.501863354037267	1.8780128806408052	SLC22A15;SLC2A6;SLC39A4;SLC2A8
BMP signaling and regulation	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	RUNX2
ERK inactivation	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	PPP2R1A
Gamma-aminobutyric acid receptor life cycle	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	GABARAP
Granzyme A-mediated apoptosis pathway	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	CASP3
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	PPP1CC
Inhibition of replication initiation of damaged DNA by RB1/E2F1	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	PPP2R1A
Nucleotide G-protein coupled receptors (GPCRs)	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	ADORA2A
Phospholipase C epsilon pathway	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	PRKAR1A
SODD/TNFR1 signaling pathway	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	TNFRSF1B
Salmonella infection	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	ACTR3
Toll-like receptor endosomal trafficking and processing	1/12	0.2906159271620521	0.46669904365113585	0	0	3.1366058453092203	3.8760692095978437	CTSB
EGFR interaction with phospholipase C-gamma	2/38	0.2909292739643444	0.46669904365113585	0	0	1.9177540529853696	2.3678031505782484	PRKAR1A;ITPR1
Toll receptor cascades	6/159	0.292646361204673	0.4674331922391106	0	0	1.3551901047157213	1.6652445329447432	MAP2K3;EEA1;MAPKAPK3;PPP2R1A;MAPKAPK2;CTSB
G1 to S cell cycle control	3/67	0.29290456526671543	0.4674331922391106	0	0	1.6186497326203209	1.9875536662029039	CDKN2B;CDKN2A;MDM2
Telomerase regulation	3/67	0.29290456526671543	0.4674331922391106	0	0	1.6186497326203209	1.9875536662029039	TGFB1;IFNG;SMG6
HIV factor interactions with host	5/128	0.29404480923409915	0.46844379953846144	0	0	1.4044388207746121	1.7190655744678722	ARF1;CD4;PSMD4;FYN;B2M
FRS2-mediated cascade	2/39	0.301426284229002	0.47773222406105975	0	0	1.8658266807733	2.23755493755634	PTPN11;GRB2
G13 signaling pathway	2/39	0.301426284229002	0.47773222406105975	0	0	1.8658266807733	2.23755493755634	TNK2;IQGAP1
Iron uptake and transport	2/39	0.301426284229002	0.47773222406105975	0	0	1.8658266807733	2.23755493755634	ATP6V1A;TCIRG1
Parkinson's disease	5/131	0.3105801718544678	0.4832061694597365	0	0	1.370786835903115	1.6028791532693947	COX8A;UBA7;APAF1;CASP3;COX6C
Advanced glycosylation endproduct receptor signaling	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	LGALS3
CBL-mediated ligand-induced downregulation of EGF receptors	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	GRB2
Chemiosmotic coupling formation of ATP	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	ATP5J2
Glucose-dependent insulinotropic polypeptide (GIP) biosynthesis, secretion, and inactivation	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	SEC11C
N-glycan trimming in the ER and calnexin/calreticulin cycle	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	CALR
NICD trafficking to the nucleus	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	NOTCH1
Organic cation/anion/zwitterion transport	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	SLC22A15
PI3K class IB pathway	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	INPP5D
Signal attenuation	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	GRB2
Sulfur metabolism	1/13	0.3106325375098306	0.4832061694597365	0	0	2.8750740082889283	3.361377299693865	CHST11
Antiviral mechanism by interferon-stimulated genes	3/70	0.3161392598359118	0.49012193974560825	0	0	1.5459334344321174	1.7802543785817935	UBA7;FLNB;EIF4E2
Long-term depression	3/70	0.3161392598359118	0.49012193974560825	0	0	1.5459334344321174	1.7802543785817935	LYN;PPP2R1A;ITPR1
GnRH signaling pathway	4/101	0.31819451549188366	0.49248196367588026	0	0	1.424079528718704	1.630702644288352	MAP2K3;ITPR1;PTK2B;GRB2
Adipogenesis	5/133	0.3216743658744764	0.49703530780604716	0	0	1.3492285330948122	1.5303159574237655	TGFB1;EPAS1;PLIN2;GATA3;HIF1A
FOXM1 transcription factor network	2/41	0.3223322461119444	0.49722035961174726	0	0	1.7699607628433252	2.0039008047319444	CDKN2A;CENPA
Rac1 cell motility signaling pathway	3/71	0.32389535574192435	0.4987988478425635	0	0	1.5231204781377792	1.7170667065944702	ACTR3;MAP2K3;IQGAP1
AKT phosphorylation of cytosolic targets	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	MDM2
Activation of Rac	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	NCK2
CARM1 transcriptional regulation by protein methylation	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	PRKAR1A
DCC-mediated attractive signaling	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	FYN
Hyaluronan metabolism	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	CD44
Interleukin-6 regulation of target genes	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	ICAM1
Osteoblast signaling	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	TNFSF11
Sema3A-plexin repulsion signaling by inhibiting integrin adhesion	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	FYN
T cell receptor/JNK pathway	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	LCP2
Viral messenger RNA biosynthesis	1/14	0.3300853137243087	0.49999808177255944	0	0	2.6537778385025277	2.9414583202700877	GTF2F1
Fatty acid metabolism	2/42	0.3327279798044943	0.5015345078945396	0	0	1.7256227758007117	1.8989270716780502	CPT1A;ACADL
Netrin-1 signaling	2/42	0.3327279798044943	0.5015345078945396	0	0	1.7256227758007117	1.8989270716780502	FYN;PTPN11
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	2/42	0.3327279798044943	0.5015345078945396	0	0	1.7256227758007117	1.8989270716780502	TGFB1;MMP9
HIV infection	7/200	0.33493438900064826	0.5040380707436466	0	0	1.253020902131143	1.370580100127659	ARF1;CD4;PSMD4;FYN;CCR5;GTF2F1;B2M
Oxidative phosphorylation	5/136	0.3383957214228077	0.5084189375523159	0	0	1.3181253328599325	1.4282405937300182	ATP6V1A;COX8A;TCIRG1;COX6C;ATP5J2
Degradation of beta-catenin by the destruction complex	3/73	0.33940487192911767	0.5091073078936765	0	0	1.479449961802903	1.5986367760515436	CD4;PSMD4;PPP2R1A
Seven transmembrane receptor signaling through beta-arrestin	3/74	0.34715211740091173	0.5134822647639764	0	0	1.458537320177751	1.5431211321034597	MAP2K3;MDM2;PDE4A
Wnt/calcium/cyclic GMP pathway	3/74	0.34715211740091173	0.5134822647639764	0	0	1.458537320177751	1.5431211321034597	PRKCH;ITPR1;NFATC1
Eicosanoid ligand-binding G-protein coupled receptors	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	CYSLTR2
Extrinsic prothrombin activation pathway	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	F2R
Fibrinolysis pathway	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	F2R
Glycosaminoglycan biosynthesis: keratan sulfate	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	CHST2
Mechanisms of transcriptional repression by DNA methylation	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	MBD2
Mu-calpain pathway	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	PXN
Prolactin receptor signaling pathway	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	PTPN11
Repression of pain sensation by the transcriptional regulator DREAM	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	PRKAR1A
Sema3A/PAK-dependent axon repulsion	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	FYN
TrkA receptor signaling pathway	1/15	0.34899011068374153	0.5134822647639764	0	0	2.4640954072570413	2.5939820487025127	GRB2
ERBB2/ERBB3 signaling events	2/44	0.3533748371064965	0.5174617266028569	0	0	1.6432807998644297	1.7093832883211235	PTPN11;GRB2
G-protein-mediated events	2/44	0.3533748371064965	0.5174617266028569	0	0	1.6432807998644297	1.7093832883211235	PRKAR1A;ITPR1
PI3K events in ERBB2 signaling	2/44	0.3533748371064965	0.5174617266028569	0	0	1.6432807998644297	1.7093832883211235	MDM2;GRB2
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	3/75	0.35489038805424616	0.5188587319020941	0	0	1.438205585264409	1.4899037593381774	DSP;ITGA1;ATP2A2
Phospholipid metabolism	7/205	0.35784273583254783	0.5222196928015972	0	0	1.2210616034673485	1.2548382120618438	CERS4;ARF1;INPP5D;GBA;INPPL1;PNPLA2;AGPAT4
Defensins	2/45	0.36361501610427377	0.5222196928015972	0	0	1.604982206405694	1.6236956876186965	CD4;CCR2
Deposition of new CENP-A-containing nucleosomes at the centromere	2/45	0.36361501610427377	0.5222196928015972	0	0	1.604982206405694	1.6236956876186965	H2AFZ;CENPA
G alpha (z) signaling events	2/45	0.36361501610427377	0.5222196928015972	0	0	1.604982206405694	1.6236956876186965	GNG2;PRKCH
Signaling by FGFR mutants	2/45	0.36361501610427377	0.5222196928015972	0	0	1.604982206405694	1.6236956876186965	GRB2;LRRFIP1
Wnt interactions in lipid metabolism and immune response	2/45	0.36361501610427377	0.5222196928015972	0	0	1.604982206405694	1.6236956876186965	TNFRSF4;WISP1
