Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Nicotinate and nicotinamide metabolism	1/24	0.5048988207348077	0.7500800139131308	0	0	1.4643719806763285	1.0007477476121127	NT5E
Plexin D1 signaling	1/24	0.5048988207348077	0.7500800139131308	0	0	1.4643719806763285	1.0007477476121127	IQSEC1
Protein export	1/24	0.5048988207348077	0.7500800139131308	0	0	1.4643719806763285	1.0007477476121127	SEC62
Ras-independent pathway in NK cell-mediated cytotoxicity	1/24	0.5048988207348077	0.7500800139131308	0	0	1.4643719806763285	1.0007477476121127	CD28
Signal transduction of S1P receptor	1/24	0.5048988207348077	0.7500800139131308	0	0	1.4643719806763285	1.0007477476121127	MAPK6
ERBB signaling pathway	3/94	0.5122294835338688	0.7595126824812537	0	0	1.1103112914959605	0.7427788727851303	SRC;RAF1;AREG
G0 and early G1 pathway	1/25	0.5191996168686585	0.7607275988138865	0	0	1.4032841435185186	0.9198062393383979	RBL2
Ghrelin pathway	1/25	0.5191996168686585	0.7607275988138865	0	0	1.4032841435185186	0.9198062393383979	CD40LG
Metal ion solute carrier family (SLC) transporters	1/25	0.5191996168686585	0.7607275988138865	0	0	1.4032841435185186	0.9198062393383979	SLC41A1
PIP2 hydrolysis	1/25	0.5191996168686585	0.7607275988138865	0	0	1.4032841435185186	0.9198062393383979	PRKCD
SHC1 events in ERBB2 signaling	1/25	0.5191996168686585	0.7607275988138865	0	0	1.4032841435185186	0.9198062393383979	RAF1
Ephrin receptor B forward pathway	2/60	0.5199288110756408	0.7607275988138865	0	0	1.1613193403298352	0.759576451318768	GRB7;SRC
Natural killer cell receptor signaling pathway	2/60	0.5199288110756408	0.7607275988138865	0	0	1.1613193403298352	0.759576451318768	RAF1;MAPK6
Androgen receptor proteolysis and transcription regulation	2/61	0.5288221227639924	0.7612733181721124	0	0	1.1415770081061165	0.7273023141484195	RANBP9;CDK11B
FGF signaling pathway	2/61	0.5288221227639924	0.7612733181721124	0	0	1.1415770081061165	0.7273023141484195	SRC;FOS
CARM1 and regulation of the estrogen receptor	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	CREBBP
ERBB2 role in signal transduction and oncology	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	RAF1
Fibroblast growth factor 1	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	CEBPB
Galactose metabolism	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	GLA
Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	NFKBIA
Integrin family cell surface interactions	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	ITGB8
Interleukin-27-mediated signaling events	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	JAK2
Interleukin-9 regulation of target genes	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	JUNB
Physiological and pathological hypertrophy  of the heart	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	FOS
RXR/VDR pathway	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	NR4A1
Ras signaling pathway	1/26	0.5330880341722027	0.7612733181721124	0	0	1.3470833333333334	0.8474079628441338	RAF1
Membrane trafficking	4/133	0.5371087941748542	0.7648982676941694	0	0	1.0440899928297955	0.648958947008084	SRC;CHMP4C;VPS37A;VAMP2
Colorectal cancer	2/62	0.5376029168289769	0.7648982676941694	0	0	1.1224927536231883	0.6966583621402406	FOS;RAF1
O-linked glycosylation of mucins	2/63	0.5462702739857053	0.7650086450992476	0	0	1.1040342124019957	0.6675448121633357	ST6GALNAC3;MUC4
Cell cycle: G2/M checkpoint	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	GADD45A
Collecting duct acid secretion	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	ATP6V1E1
EGFR downregulation	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	SH3KBP1
ERK5 role in neuronal survival pathway	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	RAF1
Glucuronidation	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	SLC35D1
Insulin regulation of blood glucose	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	VAMP2
Mammalian calpain regulation of cell motility	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	CXCR3
TWEAK regulation of gene expression	1/27	0.5465759441083772	0.7650086450992476	0	0	1.2952056623931625	0.7824104483252347	CXCL10
Insulin signaling pathway	8/277	0.5488276163206021	0.766705052444521	0	0	1.0011172016385623	0.6006411710057165	RRAD;PRKCD;RORC;INPP5K;FOS;RAF1;MAPK6;VAMP2
NGF signaling via TRKA from the plasma membrane	4/136	0.5547722822748208	0.766705052444521	0	0	1.02020202020202	0.6011005324814315	NR4A1;SRC;PRKCD;RAF1
Interferon alpha/beta signaling	2/64	0.5548234212827386	0.766705052444521	0	0	1.0861711079943899	0.6398692386606071	IRF1;ISG15
Developmental biology	12/420	0.554898235240407	0.766705052444521	0	0	0.9898490369599167	0.5829919237720937	HELZ2;CREBBP;CEBPB;MED13;NCOR1;SRC;SIAH2;TCF12;RANBP9;PLXNC1;KLF4;RAF1
Dual incision reaction in TC-NER	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	POLR2A
Interleukin receptor SHC signaling	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	JAK2
Messenger RNA capping	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	POLR2A
Multi-step regulation of transcription by PITX2	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	CREBBP
Nef in HIV-1 replication and disease pathogenesis	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	CD28
RNA polymerase III transcription initiation From type 3 promoter	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	SNAPC1
Recycling pathway of cell adhesion molecule L1	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	SRC
TGF-beta receptor activation of SMADs	1/28	0.5596748767844372	0.766705052444521	0	0	1.247170781893004	0.7238569752377284	PPP1R15A
ERK1/ERK2 MAPK pathway	2/65	0.5632617245128044	0.7702554324609728	0	0	1.0688750862663907	0.6135459332201971	SRC;RAF1
Systemic lupus erythematosus	4/139	0.5720706654734821	0.7745358879820431	0	0	0.9973757352465904	0.557027121345479	CD86;CD40LG;H3F3B;CD28
BARD1 signaling events	1/29	0.5723960309117941	0.7745358879820431	0	0	1.2025669642857142	0.6709411699351157	UBE2D3
CDO in myogenesis	1/29	0.5723960309117941	0.7745358879820431	0	0	1.2025669642857142	0.6709411699351157	TCF12
Integrin beta-2 pathway	1/29	0.5723960309117941	0.7745358879820431	0	0	1.2025669642857142	0.6709411699351157	CD40LG
RNA polymerase	1/29	0.5723960309117941	0.7745358879820431	0	0	1.2025669642857142	0.6709411699351157	POLR2A
Transferrin endocytosis and recycling	1/29	0.5723960309117941	0.7745358879820431	0	0	1.2025669642857142	0.6709411699351157	ATP6V1E1
Chagas disease	3/104	0.5807569728239321	0.7803391713364703	0	0	0.999862007106634	0.5433479123208196	NFKBIA;PLCB4;FOS
Asthma	1/30	0.58475028343043	0.7803391713364703	0	0	1.1610392720306513	0.6229792936222353	CD40LG
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	1/30	0.58475028343043	0.7803391713364703	0	0	1.1610392720306513	0.6229792936222353	DPM1
Gap junction trafficking and regulation	1/30	0.58475028343043	0.7803391713364703	0	0	1.1610392720306513	0.6229792936222353	SRC
MicroRNAs in muscle cell differentiation	1/30	0.58475028343043	0.7803391713364703	0	0	1.1610392720306513	0.6229792936222353	PRKCD
Nectin adhesion pathway	1/30	0.58475028343043	0.7803391713364703	0	0	1.1610392720306513	0.6229792936222353	SRC
Retinoic acid receptor-mediated signaling	1/30	0.58475028343043	0.7803391713364703	0	0	1.1610392720306513	0.6229792936222353	CREBBP
TNFR1 signaling pathway	1/30	0.58475028343043	0.7803391713364703	0	0	1.1610392720306513	0.6229792936222353	BIRC3
Hemostasis pathway	13/468	0.5950238393763121	0.7881964261974197	0	0	0.9608915906788247	0.4988505284341841	GRB7;CREBBP;SRC;PRKCD;JMJD1C;ATP2B1;TTN;DOCK10;IRF1;MAFF;ORAI1;JAK2;RAF1
Activated NOTCH1 signaling in the nucleus	1/31	0.5967481986455916	0.7881964261974197	0	0	1.1222800925925926	0.5793883569366743	DTX4
Inwardly rectifying potassium channels	1/31	0.5967481986455916	0.7881964261974197	0	0	1.1222800925925926	0.5793883569366743	GABBR1
PD-1 signaling	1/31	0.5967481986455916	0.7881964261974197	0	0	1.1222800925925926	0.5793883569366743	CD274
Prostaglandin biosynthesis and regulation	1/31	0.5967481986455916	0.7881964261974197	0	0	1.1222800925925926	0.5793883569366743	PTGER2
Signal amplification	1/31	0.5967481986455916	0.7881964261974197	0	0	1.1222800925925926	0.5793883569366743	SRC
Long-term depression	2/70	0.6037171926145922	0.794100554385246	0	0	0.9900255754475703	0.4996158273326893	PLCB4;RAF1
NCAM signaling for neurite out-growth	2/70	0.6037171926145922	0.794100554385246	0	0	0.9900255754475703	0.4996158273326893	SRC;RAF1
Glycine, serine and threonine metabolism	1/32	0.6084000371452853	0.794100554385246	0	0	1.086021505376344	0.5396686926004068	CHDH
Netrin-mediated signaling events	1/32	0.6084000371452853	0.794100554385246	0	0	1.086021505376344	0.5396686926004068	SRC
Packaging of telomere ends	1/32	0.6084000371452853	0.794100554385246	0	0	1.086021505376344	0.5396686926004068	TINF2
Serotonin HTR1 group and FOS pathway	1/32	0.6084000371452853	0.794100554385246	0	0	1.086021505376344	0.5396686926004068	FOS
Syndecan 4 pathway	1/32	0.6084000371452853	0.794100554385246	0	0	1.086021505376344	0.5396686926004068	PRKCD
Melanoma	2/71	0.6114599939482588	0.7954118240604241	0	0	0.9756269691241336	0.4799165148068999	FGF16;RAF1
Rac1 cell motility signaling pathway	2/71	0.6114599939482588	0.7954118240604241	0	0	0.9756269691241336	0.4799165148068999	ATF2;CYBB
Signaling by insulin receptor	3/109	0.6126536751017763	0.795627423705998	0	0	0.9524521727697062	0.4666591518738741	FGF16;ATP6V1E1;RAF1
Signaling by NGF	6/221	0.6168044973510532	0.7996761824953355	0	0	0.9387691931739502	0.4536162456600886	NFKBIA;NR4A1;RIPK2;SRC;PRKCD;RAF1
Global genomic nucleotide excision repair (GG-NER)	1/33	0.6197157645367438	0.8021070263402003	0	0	1.0520290798611112	0.5033899711240665	DDB2
Ephrin receptor A forward pathway	1/34	0.6307050599789055	0.8109065056871643	0	0	1.0200968013468013	0.4701798987781157	SRC
Fatty acid beta oxidation	1/34	0.6307050599789055	0.8109065056871643	0	0	1.0200968013468013	0.4701798987781157	CHKB
Interleukin-7 interactions in immune response	1/34	0.6307050599789055	0.8109065056871643	0	0	1.0200968013468013	0.4701798987781157	CXCL10
Monoamine transport	1/34	0.6307050599789055	0.8109065056871643	0	0	1.0200968013468013	0.4701798987781157	RBL2
Adherens junction cell adhesion	2/74	0.6339935510500103	0.8137827670194162	0	0	0.9348309178743961	0.4260178706594296	CREBBP;SRC
mTOR signaling pathway	3/113	0.6369707940721756	0.8162506533309005	0	0	0.9176274944567627	0.413878881078642	EIF4A2;RAF1;EIF4G3
EGF receptor (ErbB1) signaling pathway	1/35	0.6413773243347718	0.8178353361369248	0	0	0.9900428921568627	0.43971502229071185	SRC
MEF2D role in T cell apoptosis	1/35	0.6413773243347718	0.8178353361369248	0	0	0.9900428921568627	0.43971502229071185	NR4A1
Prion diseases	1/35	0.6413773243347718	0.8178353361369248	0	0	0.9900428921568627	0.43971502229071185	HSPA1A
Integrated breast cancer pathway	4/152	0.6424369599854087	0.8178391562972144	0	0	0.9091552285269563	0.4022889911973031	USP38;GDI1;GADD45A;AHR
Transmission across chemical synapses	5/190	0.6440909834657833	0.8185983927791729	0	0	0.908996408996409	0.3998814135850716	GABBR1;CHRNE;AKAP9;RAF1;VAMP2
Generation of second messenger molecules	1/36	0.6517416883162418	0.8229169115118615	0	0	0.9617063492063492	0.41171319996019	FYB
Ion transport by P-type ATPases	1/36	0.6517416883162418	0.8229169115118615	0	0	0.9617063492063492	0.41171319996019	ATP2B1
Neurotransmitter release cycle	1/36	0.6517416883162418	0.8229169115118615	0	0	0.9617063492063492	0.41171319996019	VAMP2
Transport to the Golgi and subsequent modification	1/36	0.6517416883162418	0.8229169115118615	0	0	0.9617063492063492	0.41171319996019	MGAT5
Vascular smooth muscle contraction	3/116	0.654496329393297	0.8250491188117457	0	0	0.8931269464401345	0.3785869578423781	PLCB4;PRKCD;RAF1
ALK in cardiac myocytes	1/37	0.6618070199453863	0.8290341557577567	0	0	0.9349440586419753	0.3859274017010341	ATF2
PI3K/AKT activation	1/37	0.6618070199453863	0.8290341557577567	0	0	0.9349440586419753	0.3859274017010341	NR4A1
Platelet aggregation (plug formation)	1/37	0.6618070199453863	0.8290341557577567	0	0	0.9349440586419753	0.3859274017010341	SRC
Fc epsilon receptor I signaling pathway	2/79	0.669256798917205	0.8290341557577567	0	0	0.8739017504234896	0.3509479646873763	PRKCD;RAF1
Glycerophospholipid metabolism	2/79	0.669256798917205	0.8290341557577567	0	0	0.8739017504234896	0.3509479646873763	CHKB;CHKA
Post-translational protein modification	5/196	0.670881381643603	0.8290341557577567	0	0	0.8801669534653828	0.35133002541410424	DPM1;PGAP1;MGAT5;ST6GALNAC3;MUC4
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	3/119	0.6714073608762786	0.8290341557577567	0	0	0.8698936681485041	0.3465475705883835	CD40LG;IGKC;KLRG1
Cyclin D-associated events in G1	1/38	0.6715819323774076	0.8290341557577567	0	0	0.9096283783783784	0.3621405736886419	RBL2
EGFR interaction with phospholipase C-gamma	1/38	0.6715819323774076	0.8290341557577567	0	0	0.9096283783783784	0.3621405736886419	PRKCD
Glycosphingolipid metabolism	1/38	0.6715819323774076	0.8290341557577567	0	0	0.9096283783783784	0.3621405736886419	GLA
Striated muscle contraction	1/38	0.6715819323774076	0.8290341557577567	0	0	0.9096283783783784	0.3621405736886419	TTN
Transport of mature mRNAs derived from intronless transcripts	1/38	0.6715819323774076	0.8290341557577567	0	0	0.9096283783783784	0.3621405736886419	NXF1
Triglyceride biosynthesis	1/38	0.6715819323774076	0.8290341557577567	0	0	0.9096283783783784	0.3621405736886419	LPIN2
Opioid signaling	2/80	0.6759706362693109	0.8327833937632233	0	0	0.8626532887402453	0.33781989440329635	PLCB4;PRKCD
E-cadherin nascent AJ-like junctions pathway	1/39	0.6810747910234113	0.8327833937632233	0	0	0.8856451023391813	0.34016136385169965	SRC
FAS pathway and stress induction of heat shock protein regulation	1/39	0.6810747910234113	0.8327833937632233	0	0	0.8856451023391813	0.34016136385169965	RIPK2
G13 signaling pathway	1/39	0.6810747910234113	0.8327833937632233	0	0	0.8856451023391813	0.34016136385169965	SH3RF1
Iron uptake and transport	1/39	0.6810747910234113	0.8327833937632233	0	0	0.8856451023391813	0.34016136385169965	ATP6V1E1
Vitamin A and carotenoid metabolism	1/39	0.6810747910234113	0.8327833937632233	0	0	0.8856451023391813	0.34016136385169965	DHRS3
Jak-STAT signaling pathway	5/199	0.6837683356362683	0.8347581889313432	0	0	0.8664209501838368	0.32935788903487784	PTP4A1;CREBBP;PTPN22;JAK2;IL7R
HIV infection	5/200	0.6879877751919985	0.838579508369298	0	0	0.8619329388560157	0.3223493090584301	CCNT2;POLR2A;GTF2B;CD28;VPS37A
Platelet homeostasis	2/82	0.6890653324584929	0.838579508369298	0	0	0.841	0.313204539057405	ORAI1;ATP2B1
Rho GTPase cycle	3/123	0.6929993570080687	0.8420431747633362	0	0	0.8407229965156794	0.3083151561803226	ARHGAP31;FAM13B;GDI1
p75 neurotrophin receptor-mediated signaling	3/124	0.6982272141986169	0.8442934298730641	0	0	0.8337316785210355	0.2994853460366365	NFKBIA;RIPK2;BIRC3
Alpha-M beta-2 integrin signaling	1/41	0.6992466129803254	0.8442934298730641	0	0	0.8412760416666667	0.3009680103801904	SRC
Insulin biosynthesis and processing	1/41	0.6992466129803254	0.8442934298730641	0	0	0.8412760416666667	0.3009680103801904	VAMP2
Plasma membrane estrogen receptor signaling	1/41	0.6992466129803254	0.8442934298730641	0	0	0.8412760416666667	0.3009680103801904	SRC
ECM-receptor interaction	2/84	0.7017217453887441	0.8442934298730641	0	0	0.8204029692470838	0.2906017677439805	SV2C;ITGB8
Asparagine N-linked glycosylation	2/85	0.7078878864808005	0.8442934298730641	0	0	0.8104766893661602	0.2799950173680842	DPM1;MGAT5
Integrin cell surface interactions	2/85	0.7078878864808005	0.8442934298730641	0	0	0.8104766893661602	0.2799950173680842	SRC;ITGB8
TGF-beta regulation of skeletal system development	2/85	0.7078878864808005	0.8442934298730641	0	0	0.8104766893661602	0.2799950173680842	RBL2;CREBBP
BMP receptor signaling	1/42	0.7079411317669491	0.8442934298730641	0	0	0.8207147696476965	0.2834702328809089	PPP1R15A
Bladder cancer	1/42	0.7079411317669491	0.8442934298730641	0	0	0.8207147696476965	0.2834702328809089	RAF1
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	1/42	0.7079411317669491	0.8442934298730641	0	0	0.8207147696476965	0.2834702328809089	SRC
VEGF, hypoxia, and angiogenesis	1/42	0.7079411317669491	0.8442934298730641	0	0	0.8207147696476965	0.2834702328809089	SRC
Gastrin-CREB signaling pathway via PKC and MAPK	5/206	0.7124983585953963	0.8484211223889797	0	0	0.8359426643008733	0.2833658970729041	RGS2;PLCB4;GPR65;PRKCD;RAF1
Non-class A, B, C GPCRs	2/86	0.713947281153749	0.8488405462565309	0	0	0.8007867494824017	0.2698220164434118	CXCR3;GPR183
Mitotic prometaphase	1/43	0.7163847210473075	0.8504321688506381	0	0	0.8011326058201058	0.2672081161501555	TAOK1
Cell-cell communication	3/129	0.7233547060639903	0.8536202262224373	0	0	0.80043968807035	0.25922685463108996	DST;SRC;FYB
Interactions of HIV Vpr protein with host cellular proteins	1/44	0.7245846106306735	0.8536202262224373	0	0	0.7824612403100775	0.2520751617136339	HSPA1A
Lysine degradation	1/44	0.7245846106306735	0.8536202262224373	0	0	0.7824612403100775	0.2520751617136339	SETD2
PI3K events in ERBB2 signaling	1/44	0.7245846106306735	0.8536202262224373	0	0	0.7824612403100775	0.2520751617136339	NR4A1
Vasopressin-regulated water reabsorption	1/44	0.7245846106306735	0.8536202262224373	0	0	0.7824612403100775	0.2520751617136339	VAMP2
Defensins	1/45	0.7325478223112747	0.8551915753679135	0	0	0.7646385732323232	0.23797590450601386	CCR6
G alpha (z) signaling events	1/45	0.7325478223112747	0.8551915753679135	0	0	0.7646385732323232	0.23797590450601386	PRKCD
HNF3B pathway	1/45	0.7325478223112747	0.8551915753679135	0	0	0.7646385732323232	0.23797590450601386	CEBPB
Interleukin-3, interleukin-5, and GM-CSF signaling	1/45	0.7325478223112747	0.8551915753679135	0	0	0.7646385732323232	0.23797590450601386	JAK2
RNA polymerase III transcription	1/45	0.7325478223112747	0.8551915753679135	0	0	0.7646385732323232	0.23797590450601386	SNAPC1
Signaling by FGFR mutants	1/45	0.7325478223112747	0.8551915753679135	0	0	0.7646385732323232	0.23797590450601386	FGF16
SLC-mediated transmembrane transport	6/251	0.7346217162299239	0.8563210969306644	0	0	0.8225311841023625	0.2536682750488693	SLC26A2;SLC35D1;SLCO3A1;SLC41A1;SLC28A2;SLC5A3
Class A GPCRs (rhodopsin-like)	6/253	0.7414727105948775	0.8618200926591711	0	0	0.8157859285152124	0.24401537517767957	PTGER2;CXCR3;GPR65;CCR9;CCR6;CCR3
Tight junction	3/133	0.7422586821890624	0.8618200926591711	0	0	0.7756499597963012	0.2311882632917288	EPB41;SRC;PRKCD
Neural crest differentiation	2/91	0.7426795888936268	0.8618200926591711	0	0	0.7556033219345384	0.2247848606599022	ETS1;NFKB2
Agrin in postsynaptic differentiation	1/47	0.7477912951427355	0.8662541703845474	0	0	0.7313179347826086	0.21254392387868662	SRC
GPCR ligand binding	10/410	0.7487390697509848	0.8662541703845474	0	0	0.8387566137566138	0.24270657910798882	CXCL10;GABBR1;FZD5;GPR65;PTGER2;CXCR3;PENK;CCR9;CCR6;CCR3
Energy metabolism	1/48	0.7550846129731956	0.8700848823459189	0	0	0.7157210401891253	0.20106426663329774	ATF2
Ubiquitin-mediated proteolysis	3/136	0.7557520520317826	0.8700848823459189	0	0	0.7580362054963192	0.21228192207333108	UBE2D3;DDB2;BIRC3
Cell surface interactions at the vascular wall	2/94	0.7587071017679301	0.8700848823459189	0	0	0.7308506616257089	0.20181671891035652	GRB7;SRC
Fc gamma receptor-mediated phagocytosis	2/94	0.7587071017679301	0.8700848823459189	0	0	0.7308506616257089	0.20181671891035652	PRKCD;RAF1
L1CAM interactions	2/94	0.7587071017679301	0.8700848823459189	0	0	0.7308506616257089	0.20181671891035652	SRC;RANBP9
Cell cycle	11/453	0.7609596056444641	0.8700848823459189	0	0	0.8345898022160754	0.22798907185280648	RBL2;CREBBP;GADD45B;PTTG1;GADD45A;TAOK1;TINF2;AKAP9;CEP63;CSNK1E;CDK11B
Arf6 integrin-mediated signaling pathway	1/49	0.7621673775588281	0.8700848823459189	0	0	0.7007740162037037	0.19032257863688745	MAPK8IP3
Glycerolipid metabolism	1/49	0.7621673775588281	0.8700848823459189	0	0	0.7007740162037037	0.19032257863688745	GLA
Muscle contraction	1/49	0.7621673775588281	0.8700848823459189	0	0	0.7007740162037037	0.19032257863688745	TTN
G-protein signaling pathways	2/95	0.7638545769333491	0.8707267195087072	0	0	0.7229546517064048	0.1947479713591136	PRKCD;AKAP9
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	2/96	0.7689065342276651	0.8740695134364178	0	0	0.7152266419981499	0.18795144737553915	SLC41A1;SLC5A3
Type 2 diabetes mellitus	1/50	0.7690456571708018	0.8740695134364178	0	0	0.686437074829932	0.18026176623531126	PRKCD
Malaria	1/51	0.7757253454693432	0.8803686472042107	0	0	0.6726736111111111	0.17083000926811684	CD40LG
Endometrial cancer	1/52	0.782212166466807	0.8851348199492816	0	0	0.6594498910675382	0.16198019047646492	RAF1
Vitamin B12 metabolism	1/52	0.782212166466807	0.8851348199492816	0	0	0.6594498910675382	0.16198019047646492	NFKB2
Dilated cardiomyopathy	2/100	0.7881836298285109	0.8857881568128785	0	0	0.6858917480035492	0.16325882328442082	ITGB8;TTN
Pyrimidine metabolism	2/100	0.7881836298285109	0.8857881568128785	0	0	0.6858917480035492	0.16325882328442082	NT5E;POLR2A
Amyotrophic lateral sclerosis (ALS)	1/53	0.7885116796435055	0.8857881568128785	0	0	0.6467347756410257	0.15366939550712222	CASP1
GABA A and B receptor activation	1/53	0.7885116796435055	0.8857881568128785	0	0	0.6467347756410257	0.15366939550712222	GABBR1
Thrombin signaling through protease-activated receptors	1/53	0.7885116796435055	0.8857881568128785	0	0	0.6467347756410257	0.15366939550712222	SRC
Pancreatic secretion	2/101	0.7927763986552628	0.8887905580733141	0	0	0.6789284145805885	0.15765672768414588	PLCB4;ATP2B1
Arginine and proline metabolism	1/54	0.7946292844789836	0.8887905580733141	0	0	0.6344994758909853	0.1458584742431355	SAT1
Non-small cell lung cancer	1/54	0.7946292844789836	0.8887905580733141	0	0	0.6344994758909853	0.1458584742431355	RAF1
Basal cell carcinoma	1/55	0.8005702248000227	0.8915702935182988	0	0	0.6227173353909465	0.138511654711748	FZD5
Meiotic synapsis	1/55	0.8005702248000227	0.8915702935182988	0	0	0.6227173353909465	0.138511654711748	TINF2
Vibrio cholerae infection	1/55	0.8005702248000227	0.8915702935182988	0	0	0.6227173353909465	0.138511654711748	ATP6V1E1
Focal adhesion	5/233	0.8057988828050611	0.896103930015973	0	0	0.7359143049932524	0.1588994208440229	SRC;ITGB8;RAF1;MAPK6;BIRC3
Amoebiasis	2/105	0.8102788667571506	0.8985040728797057	0	0	0.6524271844660194	0.13725555022928781	PLCB4;IL1R2
DNA repair	2/105	0.8102788667571506	0.8985040728797057	0	0	0.6524271844660194	0.13725555022928781	POLR2A;DDB2
Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	1/57	0.8119423381566809	0.8990606147829342	0	0	0.6004154265873016	0.12508211621844603	EIF4A2
Telomere maintenance	1/59	0.8226670308263784	0.9096346883708811	0	0	0.5796515804597702	0.11315015638375796	TINF2
Selenium pathway	1/60	0.8277981765450964	0.9117009499987726	0	0	0.5697975517890772	0.10768370453422835	NFKB2
Neuronal system	6/283	0.8292681265134023	0.9117009499987726	0	0	0.7262956242452597	0.1359710693626114	GABBR1;CHRNE;AKAP9;STX6;RAF1;VAMP2
Leptin influence on immune response	2/110	0.8302963672236882	0.9117009499987726	0	0	0.622061191626409	0.11568632035853646	FOS;IL7R
Axon guidance	7/325	0.8315033902906486	0.9117009499987726	0	0	0.7378075692375593	0.13614018113685009	NFAT5;SRC;SIAH2;SEMA4C;RANBP9;PLXNC1;RAF1
Clathrin derived vesicle budding	1/61	0.8327811003218762	0.9117009499987726	0	0	0.5602719907407407	0.10252106548081114	VAMP2
Ion channel transport	1/61	0.8327811003218762	0.9117009499987726	0	0	0.5602719907407407	0.10252106548081114	ATP2B1
Licensing factor removal from origins	1/61	0.8327811003218762	0.9117009499987726	0	0	0.5602719907407407	0.10252106548081114	PTTG1
Folate metabolism	1/63	0.8423192563089382	0.9195417551242853	0	0	0.5421426971326165	0.09302961169113452	NFKB2
Proteasome degradation	1/63	0.8423192563089382	0.9195417551242853	0	0	0.5421426971326165	0.09302961169113452	UBE2D3
Platelet activation, signaling and aggregation	4/205	0.8463098971500722	0.9225969864706421	0	0	0.6675870212636642	0.111400031116717	SRC;PRKCD;RAF1;TTN
Glioma	1/65	0.8513142384187731	0.9254455344608572	0	0	0.525146484375	0.08453490955394229	RAF1
Retinol metabolism	1/65	0.8513142384187731	0.9254455344608572	0	0	0.525146484375	0.08453490955394229	DHRS3
Destabilization of mRNA by AUF1 (hnRNP D0)	1/66	0.8556177595626399	0.9275184116267272	0	0	0.5170405982905983	0.08062293939012914	HSPA1A
Semaphorin interactions	1/66	0.8556177595626399	0.9275184116267272	0	0	0.5170405982905983	0.08062293939012914	PLXNC1
G1 to S cell cycle control	1/67	0.8597969285064517	0.9281489855843705	0	0	0.5091803451178452	0.07691629781765012	GADD45A
SIDS susceptibility pathways	1/67	0.8597969285064517	0.9281489855843705	0	0	0.5091803451178452	0.07691629781765012	RORA
cAMP cell motility pathway inferred from amoeba model	1/67	0.8597969285064517	0.9281489855843705	0	0	0.5091803451178452	0.07691629781765012	PLCB4
Nucleotide metabolism	1/70	0.8716236803949813	0.9382986489926501	0	0	0.4869665861513688	0.06690799512510745	NT5E
Pancreatic cancer	1/70	0.8716236803949813	0.9382986489926501	0	0	0.4869665861513688	0.06690799512510745	RAF1
