Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Collagen biosynthesis and modifying enzymes	1/64	0.7215956237695467	0.8619680204205442	0	0	0.7872854725646604	0.2568836719752133	COL11A2
Interferon alpha/beta signaling	1/64	0.7215956237695467	0.8619680204205442	0	0	0.7872854725646604	0.2568836719752133	SOCS1
Signaling by FGFR in disease	2/128	0.7224527367130525	0.8619680204205442	0	0	0.7867442142251303	0.25577312255894613	PRKAR1B;RPS27A
PDGFB signaling pathway	2/129	0.7264252192442981	0.8619680204205442	0	0	0.780509306565687	0.2494661770856825	MYC;YWHAG
ERK1/ERK2 MAPK pathway	1/65	0.7271117333547494	0.8619680204205442	0	0	0.7749444796954315	0.24695552681240127	MYC
Glioma	1/65	0.7271117333547494	0.8619680204205442	0	0	0.7749444796954315	0.24695552681240127	CDK4
Interleukin-12-mediated signaling events	1/65	0.7271117333547494	0.8619680204205442	0	0	0.7749444796954315	0.24695552681240127	SOCS1
Beta-1 integrin cell surface interactions	1/66	0.732518821141681	0.8634252264407647	0	0	0.7629832096837172	0.23749091793592728	COL11A2
Semaphorin interactions	1/66	0.732518821141681	0.8634252264407647	0	0	0.7629832096837172	0.23749091793592728	DPYSL2
HIF-1 transcriptional activity in hypoxia	1/66	0.732518821141681	0.8634252264407647	0	0	0.7629832096837172	0.23749091793592728	NPM1
Adipocytokine signaling pathway	1/67	0.7378190364000147	0.8647406475765768	0	0	0.7513844023996308	0.22846345624994796	ACSL6
cAMP cell motility pathway inferred from amoeba model	1/67	0.7378190364000147	0.8647406475765768	0	0	0.7513844023996308	0.22846345624994796	RPS4X
G alpha 13 pathway	1/67	0.7378190364000147	0.8647406475765768	0	0	0.7513844023996308	0.22846345624994796	BCL2
Tight junction	2/133	0.7418371913262936	0.865919138122327	0	0	0.7565215702270652	0.22591661597141327	CDK4;MYL10
Membrane trafficking	2/133	0.7418371913262936	0.865919138122327	0	0	0.7565215702270652	0.22591661597141327	RPS27A;AP1M1
AMPK signaling	1/68	0.7430144862598032	0.865919138122327	0	0	0.7401318281688006	0.21984856393209007	FASN
NFAT involvement in hypertrophy of the heart	1/69	0.7481072364373492	0.8664506959825525	0	0	0.7292102120035832	0.2116233278126164	PRKAR1B
PPAR signaling pathway	1/69	0.7481072364373492	0.8664506959825525	0	0	0.7292102120035832	0.2116233278126164	ACSL6
Pancreatic cancer	1/70	0.7530993118364997	0.8664506959825525	0	0	0.7186051644228647	0.20376636656174224	CDK4
AP-1 transcription factor network	1/70	0.7530993118364997	0.8664506959825525	0	0	0.7186051644228647	0.20376636656174224	MYC
Long-term potentiation	1/70	0.7530993118364997	0.8664506959825525	0	0	0.7186051644228647	0.20376636656174224	CACNA1C
NCAM signaling for neurite out-growth	1/70	0.7530993118364997	0.8664506959825525	0	0	0.7186051644228647	0.20376636656174224	CACNA1C
Lipid and lipoprotein metabolism	8/489	0.7532531050557997	0.8664506959825525	0	0	0.8218880777020312	0.23288525691946155	SCARB1;PPM1L;OXCT1;FASN;ACSL6;DHCR24;LSS;SGPP1
Generic transcription pathway	6/377	0.7578718483060753	0.8670765177751312	0	0	0.7996452303577491	0.22169442187290364	KAT2A;TRIM28;PARP1;MYC;ESRRB;RPS27A
Interleukin-6 signaling pathway	1/71	0.7579926977969694	0.8670765177751312	0	0	0.7083031182015953	0.19625770949890486	MYC
Melanoma	1/71	0.7579926977969694	0.8670765177751312	0	0	0.7083031182015953	0.19625770949890486	CDK4
T cell receptor signaling pathway	2/139	0.7635607989953269	0.8718373763850878	0	0	0.7231663602087628	0.19508318371688696	CDK4;PDK1
Gastric acid secretion	1/74	0.7720999897247054	0.8783522818886558	0	0	0.679090466587859	0.17564078471481884	ATP1A1
Integrins in angiogenesis	1/74	0.7720999897247054	0.8783522818886558	0	0	0.679090466587859	0.17564078471481884	COL11A2
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/75	0.7766177002348844	0.8818735790212973	0	0	0.6698792701330772	0.16935021552664614	CACNA1C
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	1/76	0.7810460766855251	0.8852807450548914	0	0	0.6609137055837564	0.16332574429834093	RPS27A
Transcriptional regulation of white adipocyte differentiation	1/77	0.7853868811754746	0.8885763984102085	0	0	0.6521840769436281	0.15755387299940962	CDK4
Peroxisome	1/78	0.7896418411093343	0.8901417117959768	0	0	0.6436811919045422	0.1520219217347166	ACSL6
Signaling by SCF-KIT	1/78	0.7896418411093343	0.8901417117959768	0	0	0.6436811919045422	0.1520219217347166	SOCS1
Fc epsilon receptor I signaling pathway	1/79	0.7938126499069236	0.8932193156847417	0	0	0.6353963295587661	0.14671797041221837	PDK1
Apoptosis modulation and signaling	1/80	0.7979009678860833	0.8945725137239995	0	0	0.6273212105635161	0.14163080505856418	BCL2
Opioid signaling	1/80	0.7979009678860833	0.8945725137239995	0	0	0.6273212105635161	0.14163080505856418	PRKAR1B
Antigen processing and presentation	1/81	0.8019084222752637	0.8958256248840784	0	0	0.6194479695431472	0.13674986916047374	PSME3
MAP kinase signaling pathway	1/81	0.8019084222752637	0.8958256248840784	0	0	0.6194479695431472	0.13674986916047374	MYC
Drug metabolism: cytochrome P450	1/83	0.8096870908740514	0.9011644907392548	0	0	0.604277578308778	0.12756747660159656	MGST2
Meiosis	1/83	0.8096870908740514	0.9011644907392548	0	0	0.604277578308778	0.12756747660159656	CDK4
Phagosome	2/154	0.8110480416653293	0.9011644907392548	0	0	0.6512990491495916	0.13640025013752197	SCARB1;LAMP1
ECM-receptor interaction	1/84	0.813461402343136	0.9014943925467597	0	0	0.5969665463886001	0.12324780279177648	COL11A2
Asparagine N-linked glycosylation	1/85	0.8171610461472241	0.9014943925467597	0	0	0.5898295866569978	0.11909785023152525	MLEC
MicroRNAs in cardiomyocyte hypertrophy	1/85	0.8171610461472241	0.9014943925467597	0	0	0.5898295866569978	0.11909785023152525	EIF2B5
NOD signaling pathway	1/85	0.8171610461472241	0.9014943925467597	0	0	0.5898295866569978	0.11909785023152525	NLRP10
Mitotic G2-G2/M phases	1/87	0.8243421954243833	0.9078013519771183	0	0	0.5760535946169283	0.11127601340073826	YWHAG
Androgen receptor signaling, proteolysis, and transcription regulation	1/88	0.8278265615056413	0.9100221066196765	0	0	0.5694031157010327	0.10758963734042389	PARK7
Prostate cancer	1/89	0.8312419820041923	0.9105477541388679	0	0	0.5629037840332256	0.10404394533427111	BCL2
Salivary secretion	1/89	0.8312419820041923	0.9105477541388679	0	0	0.5629037840332256	0.10404394533427111	ATP1A1
Thymic stromal lymphopoietin (TSLP) pathway	1/90	0.8345898177774633	0.9126026226138046	0	0	0.5565505047624479	0.10063262999785129	MYC
Wnt signaling pathway	3/231	0.8376703745048588	0.9143585073820643	0	0	0.6504095059076263	0.11520742845174471	CTBP1;MYC;RPSA
Focal adhesion	3/233	0.841896775137853	0.9166890303718964	0	0	0.644687222715173	0.11094929597804981	COL11A2;BCL2;MYL10
Signaling by ERBB4	1/93	0.8442410263586336	0.9166890303718964	0	0	0.538319355550651	0.09114675231200174	RPS27A
Extracellular matrix organization	1/93	0.8442410263586336	0.9166890303718964	0	0	0.538319355550651	0.09114675231200174	COL11A2
L1CAM interactions	1/94	0.8473316036686278	0.9184363536268344	0	0	0.5325036842967087	0.08821624156477906	DPYSL2
Adaptive immune system	9/606	0.8495137712264431	0.9185084068225013	0	0	0.7423646731064649	0.1210730911988479	TRIM9;DET1;SOCS1;PSME3;FBXO17;RPS27A;SAE1;PSMA7;AP1M1
G-protein signaling pathways	1/95	0.8503610088969609	0.9185084068225013	0	0	0.5268117507290204	0.08539318371250683	PRKAR1B
TSH regulation of gene expression	1/97	0.8562411104249716	0.9216484174713236	0	0	0.5157836294416244	0.08005130664713107	MYC
Interferon-gamma signaling pathway	1/97	0.8562411104249716	0.9216484174713236	0	0	0.5157836294416244	0.08005130664713107	SOCS1
Dilated cardiomyopathy	1/100	0.8646319031879636	0.9271339140959876	0	0	0.5000769112444239	0.07273689088272671	CACNA1C
Pancreatic secretion	1/101	0.8673188228639884	0.9271339140959876	0	0	0.4950507614213198	0.07046980197462066	ATP1A1
TNF-alpha signaling pathway	1/101	0.8673188228639884	0.9271339140959876	0	0	0.4950507614213198	0.07046980197462066	TRAP1
GnRH signaling pathway	1/101	0.8673188228639884	0.9271339140959876	0	0	0.4950507614213198	0.07046980197462066	CACNA1C
MAPK signaling pathway	4/314	0.8704669229115939	0.9288975769452464	0	0	0.6367461430575035	0.08833293872108634	ACVR1C;MYC;CACNA1C;HMGN1
MHC class II antigen presentation	1/103	0.8725341093605855	0.9295036903841288	0	0	0.4852941176470588	0.06617156692559362	AP1M1
Amoebiasis	1/105	0.8775448943223655	0.9332381380443682	0	0	0.4759127294025771	0.06216712983444796	COL11A2
Pathways in cancer	4/325	0.8868570510294317	0.9415263212983693	0	0	0.6145756148863446	0.07379299733178324	CTBP1;CDK4;MYC;BCL2
Leptin influence on immune response	1/110	0.8892288926102916	0.9424306212280014	0	0	0.4539654449774135	0.05329581771052682	BCL2
Transmission across chemical synapses	2/190	0.8920509608402095	0.9438081838241125	0	0	0.525607709382275	0.06004122881832646	GAD2;STX1A
Oocyte meiosis	1/113	0.89569839492355	0.946052819169678	0	0	0.44173767222625093	0.048658082876210186	YWHAG
Vascular smooth muscle contraction	1/116	0.9017909436741489	0.9493850245973958	0	0	0.43014787022732287	0.04446548460757712	CACNA1C
Post-translational protein modification	2/196	0.901915773367526	0.9493850245973958	0	0	0.5091944072820755	0.05256624719744124	EIF5A;MLEC
Leukocyte transendothelial migration	1/117	0.9037418502907523	0.9496948257292652	0	0	0.4264178190092771	0.04315839698527799	MYL10
G alpha s pathway	1/120	0.9093656564646833	0.9539876599121888	0	0	0.41560380497376614	0.03948568769649877	CACNA1C
Signaling by PDGF	1/122	0.9129315544465945	0.9561107495893388	0	0	0.4086923690061669	0.037229573447181405	PRKAR1B
Phospholipid metabolism	2/205	0.9151487431737394	0.9564674181091827	0	0	0.4863936624926359	0.04312787723937939	PPM1L;SGPP1
p75 neurotrophin receptor-mediated signaling	1/124	0.916357494123959	0.9564674181091827	0	0	0.40200569518385537	0.0351146801004292	RPS27A
Cell adhesion molecules (CAMs)	1/133	0.9301842416097705	0.9692676131059794	0	0	0.3744231656668205	0.02709797919696827	NCAM2
NGF signaling via TRKA from the plasma membrane	1/136	0.9342663534182223	0.9699925302921604	0	0	0.36604624929498025	0.024888841218746818	PRKAR1B
Signaling by NGF	2/221	0.9346328778403904	0.9699925302921604	0	0	0.45048624908501517	0.0304535330220032	PRKAR1B;RPS27A
Adrenergic pathway	1/137	0.9355734405075998	0.9699925302921604	0	0	0.3633360704687967	0.024196595362110326	CACNA1C
Toll-like receptor signaling pathway regulation	1/142	0.9417300751125419	0.974745653705803	0	0	0.3503618101306837	0.021034528323349767	SOCS1
Integrin signaling pathway	1/155	0.9551275083533302	0.986965091965108	0	0	0.32057156041927615	0.014717578445439878	NOLC1
Toll receptor cascades	1/159	0.958594950270024	0.9888999486978616	0	0	0.3123915697487631	0.013209996124356083	RPS27A
FSH regulation of apoptosis	2/263	0.9675958633525992	0.9937673383633029	0	0	0.37717528004445616	0.01242444619319389	ARL4C;IGFBP4
Developmental biology	4/420	0.9678507928448058	0.9937673383633029	0	0	0.4718915994491442	0.015420163752845202	ACVR1C;CDK4;DPYSL2;CACNA1C
Metapathway biotransformation	1/174	0.9693792499104971	0.9937673383633029	0	0	0.2850855315278308	0.008865977828093376	MGST2
Interleukin-4 regulation of apoptosis	2/267	0.9697245801770941	0.9937673383633029	0	0	0.37140525229247684	0.011418180665132054	ARL4C;MYC
Neuronal system	2/283	0.9769694788851384	0.9989268473279557	0	0	0.3499678538118135	0.00815420446684453	GAD2;STX1A
Peptide G-protein coupled receptors	1/192	0.9786870688605545	0.9989268473279557	0	0	0.25797964227815134	0.0055577408776876615	PROK1
G alpha (i) signaling events	1/199	0.9814900393906847	0.9989268473279557	0	0	0.24876942008921704	0.004647861984216133	CNR2
Hemostasis pathway	4/468	0.9838084818470241	0.9989268473279557	0	0	0.42201693271011553	0.006889018396250318	PRKAR1B;C1QBP;GATA1;CABLES2
Gastrin-CREB signaling pathway via PKC and MAPK	1/206	0.9839251398573572	0.9989268473279557	0	0	0.2401881886839173	0.0038923606137203012	PROK1
Antigen-activated B-cell receptor generation of second messengers	1/211	0.9854662137048152	0.9989268473279557	0	0	0.23440899202320523	0.003431849934991245	MYC
Innate immune system	2/319	0.9876662956215965	0.9989268473279557	0	0	0.30964593316797906	0.00384282857459963	BCL2;RPS27A
Axon guidance	2/325	0.9888977059224006	0.9989268473279557	0	0	0.3037994627340691	0.003391734023966359	DPYSL2;CACNA1C
Actin cytoskeleton regulation	1/226	0.9892598133215561	0.9989268473279557	0	0	0.2186125211505922	0.002360638953575372	MYL10
Class A GPCRs (rhodopsin-like)	1/253	0.9937723165464154	0.999995370209129	0	0	0.1949178148416727	0.0012176820673856035	CNR2
Cytokine-cytokine receptor interaction	1/265	0.9951129620165464	0.999995370209129	0	0	0.18594254730041532	9.10935998254104E-4	OSM
Neuroactive ligand-receptor interaction	1/272	0.9957576264802735	0.999995370209129	0	0	0.18107404424298051	7.698178147994343E-4	CNR2
GPCR ligand binding	2/410	0.997566294036701	0.999995370209129	0	0	0.23944768747193534	5.834555328346187E-4	CNR2;PROK1
Signal transduction	7/1020	0.9998381740266234	0.999995370209129	0	0	0.33111814453343646	5.358785211187966E-5	FKBP1A;KAT2A;CNR2;MYC;ARHGDIG;MYO9A;EIF4B
Signaling by GPCR	3/977	0.999995370209129	0.999995370209129	0	0	0.1463903323136236	6.777581930908145E-7	PRKAR1B;CNR2;PROK1
