Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MAP kinase pathway regulation through dual specificity phosphatases	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	DUSP2
Nef-mediated CD4 downregulation	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	AP2S1
Nitric oxide effects	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	XDH
PI3K/AKT signalling	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	AKT1
PPAR-gamma coactivator role in obesity and thermogenesis	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	RXRA
Type I hemidesmosome assembly	1/9	0.1620610376196993	0.31123856178846016	0	0	6.315399484536083	11.492651815926612	PLEC
Sphingolipid metabolism	3/72	0.16488650790179105	0.31600378758631353	0	0	2.201171435007885	3.967606828926441	CTSA;HEXB;ARSB
Signaling events mediated by HDAC class II	2/38	0.16848445324186845	0.3222265168250734	0	0	2.810077519379845	5.004500210574333	NUP210;HDAC7
EGFR1 pathway	5/152	0.1750788260618935	0.3281367351727103	0	0	1.72406462585034	3.004215319212899	CDC42;GRN;COTL1;ZYX;CORO1A
Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling	2/39	0.17543834154532315	0.3281367351727103	0	0	2.7339898037572454	4.7584207488123775	CALM3;HRAS
FAS pathway and stress induction of heat shock protein regulation	2/39	0.17543834154532315	0.3281367351727103	0	0	2.7339898037572454	4.7584207488123775	DAXX;ARHGDIB
GAB1 signalosome	2/39	0.17543834154532315	0.3281367351727103	0	0	2.7339898037572454	4.7584207488123775	AKT1;CSK
Signaling events regulated by Ret tyrosine kinase	2/39	0.17543834154532315	0.3281367351727103	0	0	2.7339898037572454	4.7584207488123775	PRKACA;HRAS
Tricarboxylic acid (TCA) cycle	2/39	0.17543834154532315	0.3281367351727103	0	0	2.7339898037572454	4.7584207488123775	MDH2;SDHB
Apoptotic DNA fragmentation and tissue homeostasis	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	HMGB2
COPI-mediated vesicle transport	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	COPB2
E2F-enabled inhibition of pre-replication complex formation	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	CDC25A
Electron transport reaction in mitochondria	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	SDHB
Free radical-induced apoptosis	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	XDH
Glycoprotein 1b-IX-V activation signaling	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	FLNA
Nef-mediated downregulation of MHC class I complex cell surface expression	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	AP1S1
Purine catabolism	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	XDH
Reduction of cytosolic calcium levels	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	ATP2A3
Signal-dependent regulation of myogenesis by corepressor MITR	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	YWHAH
Splicing regulation through Sam68	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	HRAS
Taurine and hypotaurine metabolism	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	GGT1
Tetrahydrobiopterin (BH4) biosynthesis, recycling, salvage and regulation	1/10	0.17836626454377172	0.3281367351727103	0	0	5.61340206185567	9.677034621365255	AKT1
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	3/75	0.17927714274168452	0.32849584238895485	0	0	2.1091321243523318	3.625223512527016	ITGB1;ITGB7;ACTB
Glycolysis and gluconeogenesis	3/75	0.17927714274168452	0.32849584238895485	0	0	2.1091321243523318	3.625223512527016	MDH2;GOT2;HK1
Phagosome	5/154	0.18160982316173882	0.33210720649895664	0	0	1.7007480425055927	2.901297109123951	ITGB1;TAP2;CYBA;CORO1A;ACTB
Pyruvate metabolism and citric acid (TCA) cycle	2/40	0.18243685856537872	0.3329563343201146	0	0	2.661906704746362	4.528838023432782	MDH2;SDHB
Post-translational protein modification	6/196	0.1836190948580495	0.33444906563430443	0	0	1.6012917411021026	2.7140162473405613	PIGT;RPN2;PRKCSH;ARSB;DDOST;B4GALT5
Bioactive peptide-induced signaling pathway	2/41	0.18947565294872842	0.344432969122639	0	0	2.5935201749155237	4.31430717734377	CALM3;HRAS
Vascular smooth muscle contraction	4/116	0.18988038868946136	0.34448655497416114	0	0	1.8088126159554732	3.0050906248060834	MYL6;CALM3;PRKACA;PPP1CA
Jak-STAT signaling pathway	6/199	0.1924182206597972	0.345102323874965	0	0	1.5761576861158837	2.5976403321499513	CCND3;IL2RB;AKT1;PIK3CD;PTPN6;PTPN7
Alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	ABCD1
CDC6 association with the ORC-origin complex	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	E2F2
Cystic fibrosis transmembrane conductance regulator (CFTR) and beta 2 adrenergic receptor (b2AR) pathway	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	SLC9A3R1
Glutathione biosynthesis and recycling	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	GGT1
Keratan sulfate degradation	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	HEXB
Mechanism of protein import into the nucleus	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	NUP210
Monocyte and its surface molecules	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	ITGB1
SLBP-dependent processing of replication-dependent histone pre-mRNAs	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	SLBP
Transport of organic anions	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	SLCO4A1
eIF2 regulation	1/11	0.19435501246553039	0.345102323874965	0	0	5.0518041237113405	8.275202875850301	EIF2AK2
Aldosterone-regulated sodium reabsorption	2/42	0.19655052488867172	0.34698727278423197	0	0	2.5285529715762274	4.113540386638083	HSD11B1;PIK3CD
Bladder cancer	2/42	0.19655052488867172	0.34698727278423197	0	0	2.5285529715762274	4.113540386638083	E2F2;HRAS
Netrin-1 signaling	2/42	0.19655052488867172	0.34698727278423197	0	0	2.5285529715762274	4.113540386638083	CDC42;AGAP2
Signaling events mediated by hepatocyte growth factor receptor (c-Met)	3/79	0.19896504320298244	0.3505756423422992	0	0	1.9977161167166622	3.225564646337607	CDC42;AKT1;HRAS
Cleavage of growing transcript in the termination region	2/43	0.20365742197277575	0.35664988601238795	0	0	2.4667549001071407	3.9253865426035657	SLBP;RBM8A
G2/M checkpoints	2/43	0.20365742197277575	0.35664988601238795	0	0	2.4667549001071407	3.9253865426035657	RPA1;CDC25A
Insulin secretion regulation by glucagon-like peptide-1	2/43	0.20365742197277575	0.35664988601238795	0	0	2.4667549001071407	3.9253865426035657	GNB2;PRKACA
Nuclear beta-catenin signaling and target gene transcription regulation	3/80	0.20396643807898002	0.35664988601238795	0	0	1.9716708162304017	3.1345619045887814	AXIN2;YWHAH;AES
Alanine and aspartate metabolism	1/12	0.21003340842243678	0.3637358182635475	0	0	4.5923149015932525	7.166255387666596	GOT2
ERK inactivation	1/12	0.21003340842243678	0.3637358182635475	0	0	4.5923149015932525	7.166255387666596	DUSP7
Phospholipase C epsilon pathway	1/12	0.21003340842243678	0.3637358182635475	0	0	4.5923149015932525	7.166255387666596	RAP2B
Platelet endothelial cell adhesion molecule 1 (PECAM1) interactions	1/12	0.21003340842243678	0.3637358182635475	0	0	4.5923149015932525	7.166255387666596	PTPN6
G-protein-mediated events	2/44	0.21079243498497524	0.3637358182635475	0	0	2.4078995939461056	3.7488139707929204	PRKACA;GNAI2
Gastrin pathway	2/44	0.21079243498497524	0.3637358182635475	0	0	2.4078995939461056	3.7488139707929204	ITGB1;HDAC7
Interactions of HIV Vpr protein with host cellular proteins	2/44	0.21079243498497524	0.3637358182635475	0	0	2.4078995939461056	3.7488139707929204	NUP210;NUP50
Gastrin-CREB signaling pathway via PKC and MAPK	6/206	0.2135487836387211	0.36780071928770347	0	0	1.520443864229765	2.347398043517354	DGKD;RGS19;GNB2;RPS6KA1;HRAS;F2RL3
Platelet homeostasis	3/82	0.21405431236855568	0.3679810089032474	0	0	1.921558339345445	2.962131179927673	GNB2;ATP2A3;PTPN6
Amino sugar and nucleotide sugar metabolism	2/45	0.21795179391710015	0.37293419041744913	0	0	2.3517817438855837	3.5828956718605864	HEXB;HK1
HNF3B pathway	2/45	0.21795179391710015	0.37293419041744913	0	0	2.3517817438855837	3.5828956718605864	UCP2;AKT1
SLC-mediated transmembrane transport	7/251	0.218154314002364	0.37293419041744913	0	0	1.4544781563814264	2.2145195047699033	SLC14A1;NUP210;SLC44A2;SLCO4A1;NUP50;SLC35C1;HK1
Meiosis	3/83	0.21913792675302132	0.37322563406173204	0	0	1.8974417098445595	2.8804188728147055	SYCE2;RAD21;RPA1
T cell signal transduction	3/83	0.21913792675302132	0.37322563406173204	0	0	1.8974417098445595	2.8804188728147055	CSK;HRAS;VAV1
Differentiation pathway in PC12 cells	3/84	0.22424610728027602	0.3741845378246034	0	0	1.8739205526770293	2.801532096167656	AKT1;PRKACA;HRAS
Activation of DNA fragmentation factor	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	HMGB2
Adenylate cyclase inhibitory pathway	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	GNAI2
Arylsulfatase activation	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	ARSB
CTL mediated immune response against target cells	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	PRF1
Chemiosmotic coupling formation of ATP	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	ATP5H
Double stranded RNA-induced gene expression	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	EIF2AK2
Downregulation of ERBB2-ERBB3 signaling	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	AKT1
Keap1-Nrf2 pathway	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	KEAP1
MAP kinase downregulation by phosphorylation of MEK1 by Cdk5/p35	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	HRAS
N-glycan trimming in the ER and calnexin/calreticulin cycle	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	PRKCSH
Platelet adhesion to exposed collagen	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	ITGB1
Signal regulatory protein (SIRP) family interactions	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	PTPN6
T helper cell surface molecules	1/13	0.2254074612385683	0.3741845378246034	0	0	4.209407216494846	6.271366717866696	THY1
Factors involved in megakaryocyte development and platelet production	4/125	0.22625073202265644	0.3742309405347723	0	0	1.6735000536653428	2.487007609649294	CDC42;CAPZB;MAFG;PRKACA
Integration of energy metabolism	4/125	0.22625073202265644	0.3742309405347723	0	0	1.6735000536653428	2.487007609649294	GNB2;TALDO1;PRKACA;GNAI2
Actions of nitric oxide in the heart	2/47	0.23232914233224095	0.3829051214739626	0	0	2.2470284237726097	3.2797631272944674	AKT1;CALM3
Agrin in postsynaptic differentiation	2/47	0.23232914233224095	0.3829051214739626	0	0	2.2470284237726097	3.2797631272944674	ITGB1;CDC42
ATM pathway	2/48	0.23954025318356625	0.3859500916764265	0	0	2.1980676328502415	3.1411129519334207	RPA1;CDC25A
Lipid digestion, mobilization, and transport	2/48	0.23954025318356625	0.3859500916764265	0	0	2.1980676328502415	3.1411129519334207	PRKACA;PPP1CA
N-glycan biosynthesis	2/48	0.23954025318356625	0.3859500916764265	0	0	2.1980676328502415	3.1411129519334207	RPN2;DDOST
Presenilin action in Notch and Wnt signaling	2/48	0.23954025318356625	0.3859500916764265	0	0	2.1980676328502415	3.1411129519334207	KREMEN2;AES
AKT phosphorylation of cytosolic targets	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	AKT1
Adhesion and diapedesis of lymphocytes	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	ITGB1
CARM1 transcriptional regulation by protein methylation	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	RXRA
DCC-mediated attractive signaling	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	CDC42
Glycogen breakdown (glycogenolysis)	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	PYGB
Glycosphingolipid biosynthesis: globo series	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	HEXB
HIV-1 early elongation complex formation	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	NELFCD
Hyaluronan metabolism	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	HEXB
Interferon gamma signaling regulation	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	PTPN6
Retrograde neurotrophin signaling	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	AP2S1
Sema3A-plexin repulsion signaling by inhibiting integrin adhesion	1/14	0.24048306365894986	0.3859500916764265	0	0	3.8854084060269627	5.537117329363008	TLN1
FoxO family signaling	2/49	0.24676194537209367	0.39196111853568927	0	0	2.1511902798394633	3.010227656379384	AKT1;YWHAH
G alpha 12 pathway	2/49	0.24676194537209367	0.39196111853568927	0	0	2.1511902798394633	3.010227656379384	HRAS;VAV1
Glycerolipid metabolism	2/49	0.24676194537209367	0.39196111853568927	0	0	2.1511902798394633	3.010227656379384	DGKD;AGPAT3
Interleukin-5 signaling pathway	2/49	0.24676194537209367	0.39196111853568927	0	0	2.1511902798394633	3.010227656379384	RPS6KA1;AKT1
Muscle contraction	2/49	0.24676194537209367	0.39196111853568927	0	0	2.1511902798394633	3.010227656379384	MYL6;TLN1
BDNF signaling pathway	7/261	0.2467903338928414	0.39196111853568927	0	0	1.3964937956053922	1.9539966770290995	PSMB4;WDR1;ARPC1B;TWF2;ZYX;EMP3;CLIC1
Aquaporin-mediated transport	2/50	0.253991088219254	0.39594041372622596	0	0	2.106266149870801	2.886545289796675	GNB2;PRKACA
Phosphatidylinositol metabolism	2/50	0.253991088219254	0.39594041372622596	0	0	2.106266149870801	2.886545289796675	PIK3CD;PIP4K2B
Type 2 diabetes mellitus	2/50	0.253991088219254	0.39594041372622596	0	0	2.106266149870801	2.886545289796675	PIK3CD;HK1
Type II interferon signaling (interferon-gamma)	2/50	0.253991088219254	0.39594041372622596	0	0	2.106266149870801	2.886545289796675	EIF2AK2;PSMB9
Adhesion and diapedesis of granulocytes	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	SELPLG
Calcium signaling by HBx of hepatitis B virus	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	HRAS
Glycosphingolipid biosynthesis: ganglio series	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	HEXB
Lagging strand processive biosynthesis	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	RPA1
Mechanisms of transcriptional repression by DNA methylation	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	MTA2
Sema3A/PAK-dependent axon repulsion	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	CFL1
Signaling to p38 via RIT and RIN	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	HRAS
Spliceosomal assembly	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	SNRPD1
Stress induction of HSP regulation	1/15	0.25526599469925926	0.39594041372622596	0	0	3.607695139911635	4.926124302022597	DAXX
Gap junction pathway	3/90	0.255334123012991	0.39594041372622596	0	0	1.7441486510630695	2.3810808760248645	PRKACA;HRAS;GNAI2
Cell adhesion molecules (CAMs)	4/133	0.2599288382214377	0.40238562139507555	0	0	1.5690727876774389	2.1140861166887257	ITGB1;SPN;SELPLG;ITGB7
Neural crest differentiation	3/91	0.26057614307292193	0.4027085847490611	0	0	1.724240461610928	2.3188623110697906	ITGB1;AXIN2;HDAC7
Type I interferon (interferon-alpha/beta) pathway	2/51	0.2612246682909364	0.403032345363159	0	0	2.063175657860043	2.7695542763549796	PTPN6;PTPN7
Calcium signaling pathway	5/178	0.2659408657872025	0.4073050068267524	0	0	1.4629997591522157	1.937715828732296	PPP3CC;HRH2;ATP2A3;CALM3;PRKACA
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) metabolism	2/52	0.2684597858467117	0.4073050068267524	0	0	2.0218087855297155	2.6587880331757026	B3GAT3;B4GALT7
Amino acid biosynthesis and interconversion (transamination)	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	GOT2
Control of cell cycle and breast tumor growth by estrogen-responsive protein Efp	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	CDK6
Gap-filling DNA repair biosynthesis and ligation in global genomic nucleotide excision repair	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	RPA1
GluR2-containing AMPA receptor trafficking	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	AP2S1
Glyoxylate and dicarboxylate metabolism	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	MDH2
KIT signaling regulation	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	PTPN6
LPA4-mediated signaling events	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	PRKACA
Protein kinase A (PKA) at the centrosome	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	PPP1CA
Rap1 signaling	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	PRKACA
Selenium metabolism and selenoproteins	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	SCLY
p75 neurotrophin receptor signaling via NF-kB	1/16	0.26976192173275104	0.4073050068267524	0	0	3.3670103092783505	4.411509029657272	MYD88
Amyotrophic lateral sclerosis (ALS)	2/53	0.2756936518216138	0.4111834979429982	0	0	1.982064143486852	2.553820250656324	DAXX;PPP3CC
GABA A and B receptor activation	2/53	0.2756936518216138	0.4111834979429982	0	0	1.982064143486852	2.553820250656324	GNB2;GNAI2
JNK/MAPK pathway	2/53	0.2756936518216138	0.4111834979429982	0	0	1.982064143486852	2.553820250656324	CDC42;RAC2
Starch and sucrose metabolism	2/53	0.2756936518216138	0.4111834979429982	0	0	1.982064143486852	2.553820250656324	PYGB;HK1
ERBB signaling pathway	3/94	0.276380486207188	0.4111834979429982	0	0	1.667141149006434	2.143904822292899	PIK3CD;AKT1;HRAS
Adrenergic pathway	4/137	0.27712348608724807	0.4111834979429982	0	0	1.5215701591641442	1.9526189252664692	RGS19;AKT1;PRKACA;HRAS
Innate immune system	8/319	0.2825659024285772	0.4111834979429982	0	0	1.3030525525145369	1.6468544630399904	SIGIRR;PYCARD;PRKCSH;RPS6KA1;IRAK4;MYD88;DDOST;DUSP7
RANKL signaling pathway	2/54	0.2829235844566386	0.4111834979429982	0	0	1.9438481415225601	2.454260749044291	CDC42;AKT1
Acyl chain remodelling of phosphatidylglycerol	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	LPCAT4
Acyl chain remodelling of phosphatidylserine	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	LPCAT4
Atypical NF-kappaB pathway	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	ARRB2
Beta-arrestin-dependent recruitment of Src kinases in GPCR signaling	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	HRAS
Cadmium-induced DNA biosynthesis and proliferation in macrophages	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	HRAS
Cell to cell adhesion signaling	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	CSK
Destabilization of mRNA by KSRP	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	AKT1
GRB2-SOS provides linkage to MAPK signaling for integrins	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	TLN1
Inflammasomes	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	PYCARD
Integrin beta-5 pathway	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	ITGB7
Ion channel function in vascular endothelium	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	AKT1
Nitric oxide metabolism	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	AKT1
Phenylalanine metabolism	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	GOT2
Platelet sensitization by LDL	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	PTPN6
Renin-angiotensin system	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	CTSA
SHC-related events	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	HRAS
SHC1 events in EGFR signaling	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	HRAS
SUMOylation by RanBP2 regulates transcriptional repression	1/17	0.28397640271880265	0.4111834979429982	0	0	3.156411082474227	3.97349270165002	NUP210
Meiotic synapsis	2/55	0.2901470062628076	0.418139641678583	0	0	1.9070742528399396	2.359751826977752	SYCE2;RAD21
TAp63 pathway	2/55	0.2901470062628076	0.418139641678583	0	0	1.9070742528399396	2.359751826977752	FLOT2;PML
Vibrio cholerae infection	2/55	0.2901470062628076	0.418139641678583	0	0	1.9070742528399396	2.359751826977752	PRKACA;ACTB
Cytosolic DNA-sensing pathway	2/56	0.297361441036317	0.42269840399369313	0	0	1.871662360034453	2.2699650376435456	PYCARD;TMEM173
Bone remodeling	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	EIF2AK2
CDK regulation of DNA replication	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	CDT1
Downregulation of MTA-3 in ER-negative breast tumors	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	CTSD
Fatty acyl-CoA biosynthesis	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	ELOVL1
Human cytomegalovirus and MAP kinase pathways	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	AKT1
Nucleotide di- and triphosphate biosynthesis and interconversion	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	AK2
PKA activation in glucagon signaling	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	PRKACA
Pertussis toxin-insensitive CCR5 signaling in macrophage	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	CALM3
Phosphatidylcholine biosynthesis	1/18	0.2979148882177772	0.42269840399369313	0	0	2.9705882352941178	3.597226228562596	SLC44A2
Granule cell survival pathway	3/99	0.302908963388281	0.4284598280284159	0	0	1.5799060880829014	1.8869181306201714	KCNK5;AKT1;PRKACA
Senescence and autophagy	3/99	0.302908963388281	0.4284598280284159	0	0	1.5799060880829014	1.8869181306201714	FKBP8;HRAS;CDC25B
Keratinocyte differentiation	2/57	0.30456451077857566	0.43013880137651145	0	0	1.8375381724218933	2.184598336678941	DAXX;HRAS
Transmission across chemical synapses	5/190	0.31102098812536927	0.43165929190673274	0	0	1.367257882882883	1.59681348536038	GNB2;RPS6KA1;AP2S1;HRAS;GNAI2
Cell cycle progression regulation by PLK3	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	YWHAH
Destabilization of mRNA by butyrate response factor 1 (BRF1)	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	AKT1
ER-associated degradation (ERAD) pathway	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	MAN2B1
Eicosanoid biosynthesis	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	GGT1
FRS2-mediated activation	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	HRAS
Inhibition of T cell receptor signaling by activated Csk	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	CSK
Mitochondrial gene expression	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	HCFC1
Platelet calcium homeostasis	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	ATP2A3
STAT3 pathway	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	RAC2
Signaling by constitutively active EGFR	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	HRAS
Telomeres, telomerase, cellular aging, and immortality	1/19	0.311582723495059	0.43165929190673274	0	0	2.8054123711340204	3.271364464932353	AKT1
HIV-1 Nef as negative effector of Fas and TNF	2/58	0.31175393304375143	0.43165929190673274	0	0	1.8046327057954965	2.1033735501788007	DAXX;ARHGDIB
RNA polymerase II transcription	3/101	0.31355896062938204	0.4328528208387559	0	0	1.5475044940255895	1.794745982200132	SLBP;RBM8A;NELFCD
TNF-alpha signaling pathway	3/101	0.31355896062938204	0.4328528208387559	0	0	1.5475044940255895	1.794745982200132	AKT1;CYBA;PTPRCAP
Signaling by ERBB2	3/102	0.3188877926381674	0.43954803850125773	0	0	1.531794630240226	1.750712569083906	AKT1;PRKACA;HRAS
Chromosome maintenance	3/103	0.32421776013018405	0.44086059767485236	0	0	1.51639896373057	1.7079806416709018	SYCE2;RAD21;RPA1
Dual incision reaction in GG-NER	1/20	0.32498515061856786	0.44086059767485236	0	0	2.6576234400434076	2.9871044004975347	RPA1
Gene expression regulation in pancreatic beta cells	1/20	0.32498515061856786	0.44086059767485236	0	0	2.6576234400434076	2.9871044004975347	AKT1
Hypertrophy pathway	1/20	0.32498515061856786	0.44086059767485236	0	0	2.6576234400434076	2.9871044004975347	WDR1
ID regulation of gene expression	1/20	0.32498515061856786	0.44086059767485236	0	0	2.6576234400434076	2.9871044004975347	SMARCC1
N-glycan antennae elongation in the medial/trans-Golgi	1/20	0.32498515061856786	0.44086059767485236	0	0	2.6576234400434076	2.9871044004975347	B4GALT5
Nerve growth factor (NGF) pathway	1/20	0.32498515061856786	0.44086059767485236	0	0	2.6576234400434076	2.9871044004975347	HRAS
Peroxisomal lipid metabolism	1/20	0.32498515061856786	0.44086059767485236	0	0	2.6576234400434076	2.9871044004975347	ABCD1
